full_text,label
"informasi nya dana apbd sudah kritis kepotong duluan karena nutupi hutang dan mbg. tidak salah kalau bilang, akar masalah dari pusat. negara sudah salah kelola semenjak pemerintah jokowi",Anggaran
"pertanyaannya: sebenarnya mau menjalankan sppg atau menjalankan mbg? kalau ingin menjalankan mbg, cukup pengelolaannya serahkan ke sekolah masing2. karena sebenarnya masalah yang muncul dalam program mbg selama ini justru dari sppg, mulai makanan basi, beracun, menu tak",Tata Kelola
"tidak ada program yang tidak rentan dikorupsi, semuanya sama aja. yang penting jangan mudah menyerah saja  dalam membangun bangsa. lanjutkan mbg",Tata Kelola
enak sekali  dapat  mbg,Kualitas Pangan
program mbg kalau  bikin keracunan terus mending buat kasih makan tuyul saja  lah biar kita tidak usah kerja keras sangat  saya rasa toleransi tuyul sama  keracunan tuh tinggi dan gaakan mati juga??,Kualitas Pangan
"makin kesini mereka makin tidak peduli mutu pendidikan, mbg lebih penting daripada  mutu pendidik (termasuk kesejahteraanya), padahal mutu pendidik menghasilkan kualitas pendidikan. srimul tolak gaji guru &amp; dosen dibayar negara. masih bilang tidak gelap?",Anggaran
siap memberikan rakyat lemurian program makan bergizi🤝,Lainnya
kemarin  ngeliat atchive sg tetangga yang masuk sspi. latihan megang senjata 🤣 dawg urus  manajerial mbg latihan militer sama megang senjata buat apa? mana bukan lulusan gizi pula 🤦‍,Tata Kelola
50 t ke mbg,Anggaran
"semua dipajakin kalau  rakyatnya diurusin, dikasih fasilitas yang  bagus sih tidak masalah. lah ini semua dipajakin buat apa coba? buat mbg palingan",Anggaran
"ya, ketiadaan tender terbuka dalam pengadaan barang/jasa publik, termasuk program makan bergizi gratis, berpotensi sebagai korupsi menurut uu 31/199 jika menimbulkan kerugian negara atau kolusi. icw dan ti indonesia menyoroti celah ini, meski pejabat klaim sebaliknya.",Tata Kelola
"ucapnya. prabowo mengatakan, ia mendapat laporan untuk saat ini bahwa sudah terdapat 6,7 juta penerima manfaat mbg.",Sasaran Penerima
"memelihara kemiskinan lebih bagus untuk politik, makanya programnya mbg bukan pendidikan yang  baik",Politik
mbg husnul keracunan?,Kualitas Pangan
"bagaimana kalau ""dpr mendukung keputusan pemerintah memotong pendapatan anggota dpr untuk mbg""?",Politik
blah blah,Lainnya
"mampus mbg sukses katanya wok woi wowok, katanya mbg sukses wok sampai banyak negara yang mau ikut² juga wok belatungan gini juga masih ada pengikutnya kah?! masih ada yang mau makan kah?! itu catering belum  dibayar yaa, makanya pakai  bahan yang busuk berbelatung",Kualitas Pangan
"drama mbg hari ini, “ma, ayamnya keras” dear tim mbg, bisa dong masak ayamnya diempukin sedikit  🥲",Kualitas Pangan
"puluhan siswa di kulon progo keracunan setelah santap mbg, 80 persen murid smpn 3 wates terdampak",Kualitas Pangan
metriksnya pakai  jumlah orang keracunan mbg.,Politik
"isu nampan program makan bergizi gratis (mbg) ramai dibahas, diduga mengandung minyak babi. buya yahya menegaskan semua bagian babi haram dalam islam. via",Kualitas Pangan
"sayang sekali mbg ini bukan sasaran yang  tepat dan menyerap anggaran yang  sangat besar, anggaran besar tapi tidak banyak menyerap pekerja",Anggaran
ya kan kebocorannya gara gara program mbg kamu kek kakek,Anggaran
"kata tii soal efisiensi anggaran di politik dan hukum, mbg, hingga perub.. via",Anggaran
"program mbg bertujuan tingkatkan gizi anak untuk lawan stunting, tapi kritik muncul karena kasus keracunan makanan, kurang transparansi anggaran rp71t, dan vendor belum dibayar. pemerintah bukan ""tolol"", tapi butuh evaluasi ketat agar efektif. saran: libatkan pengawas independen.",Tata Kelola
"pertemuan ini menjadi ruang dialog strategis dalam mendukung efektivitas penyaluran dan pengelolaan anggaran untuk sejumlah program prioritas daerah, seperti tunjangan penghasilan guru, program makan bergizi gratis, sekolah rakyat, sekolah garuda, &amp; pengelolaan sekolah kedinasan.",Anggaran
"belum aktivitas2 ekonomi ikutannya: pengolahan sampah pangan untuk  pakan ternak, warung makan untuk  pekerja dapur mbg, (dapur beroperasi hampir 24 jam sehari). kalikan itu semua dengan target 3500 dapur se indonesia. 1/3 jumlah itu saja berjalan baik, industri pangan negara ini..",Ekonomi
"ya allah.. kasihan  sekali  para guru. di sleman, diy lebih parah lagi, guru diperintahkan untuk mencicipi mbg agar siswa tidak keracunan. akhirnya guru yang keracunan",Kualitas Pangan
kalau libur mbg tetap jalan pertanyaan sederhana nya yang  makan siapa??,Distribusi
coba wamennya ikutan makan mbg juga,Politik
"masyaallah terpujinya pemerintah kita yang  adil ini karena  meski siswa libur, tapi sekarang  giliran siswa tak kasat mata yang  dapat jatah mbg. tenang disana ya adik  adek, bilang ke malaikat kalau ayamnya enak dapat  yang  gede yaa, nanti minggu depan dikasih lagi. 🥰",Distribusi
"prabowo tinggal akuin saja  dah, kalau mbg itu program gagal, apalagi food estate, bandara kertajati atau koperasi merah putih ?",Politik
"anggaran mbg 2025 puluhan triliun rupiah, tapi banyak sekali  kasus keracunan mbg.. daftar jumlah korban keracunan mbg berdasarkan sumber terverifikasi : nganjuk (okt 2024) : 7 sukoharjo (jan 2025) : 40 nunukan (jan 2025) : 30 tebingtinggi (feb 2025) : 8 empat lawang (feb",Kualitas Pangan
mbg loh tidak onok bergizi e blas tak delok2,Kualitas Pangan
"hai 203voltage, janji 19 juta lapangan kerja lagi on progress. sampai agustus 2025, program makan gratis sudah ciptain 290 ribu jobs anyar, total jobs baru sekitar 3.6 juta awal taun iki. pengangguran mudun dadi 4.76%, meski pemuda isih dhuwur 16%. masih awal masa jabatan, optimis",Ekonomi
kemungkinan kedua kalau  saya dapat  mbg wkwkwkwkwkw,Lainnya
iee subscription diganti makan bergizi gratis,Lainnya
nah program mbg nih wkwk.,Lainnya
langkah antisipasi keracunan mbg tuh bukti kalau pemerintah belajar dari pengalaman,Kualitas Pangan
"mbg di deket rumahku ternyata bagian cuci piringnya tidak pakai  mesin, tapi manual",Tata Kelola
"ya paham he he,jk ada yang  prtykn sekolah  gratis sudah ada dibbrp daerah yang  belum  ada kan mbg. plus sekolah  rkyt sudah dimulai",Sasaran Penerima
mbg dorong anak kenal pangan lokal sejak dini,Ekonomi
nyebut 50 trilyun mirip  nyebut 50 juta ribu..enteng banget..bubarin wja program mbg cuma buat bancakan seumur hidup para pelakunya dan bikin bangkrut.negara ini karena  hutang tambah menggunung..,Anggaran
netanyahu + mbg = netanyahu muntaber,Lainnya
"tapi 40% nya untuk  mbg! ini tidak sehat. mestinya kalau tidak cukup anggaran, tunda dulu mbg. kasihan di desa banyak sekolah tidak layak, guru miskin bin kere. saya bingung bagaimana  bisa mbg menggunakan dana pendidikan. lebih baik tangkap rc, dengan  penyedot turbo, hisap ribuan t yang  dia rampok.",Anggaran
dapur mbg tutup dulu sementara. benahi : standard dapur dan peralatan. beri penanggung jawab dapur ( sppi ) penjamah makanan harus certified suplier terdata quality dan iso kalau ada. halal,Tata Kelola
terlalu mewah untuk mbg,Lainnya
mbg : - makan beracun gratis - makanan basi gratis - makan belatung gratis,Kualitas Pangan
"min, teman  saya kasih mbg dong. kasihan  lagi koas uangnya abis buat pasien.",Sasaran Penerima
noa kalau  liat menu mbg pasti langsung promoin chicken juicenya🤚 langsung dkasih gratis malahan kayaknya,Lainnya
"suka gatal  ingin njepit mulutnya orang yang pas ada berita soal kasus keracunan mbg yang  terus tambah  bisa bilang ""nanti yang disalahin presidennya, padahal yang  salah vendor"" luu itu orang berpendidikan kok tidak bisa mikir kalau  dari awal regulasi dan sop jelas semua ini tidak terjadi",Tata Kelola
"program makan bergizi gratis, masa depan anak-anak jadi terjamin",Sasaran Penerima
fokusnya ke kenaikan buat mbg soalnya 🤡,Politik
"jangan banyak cara pak.. mbg sepertinya banyak kejadian aneh..makanan banyak belatung, keracunan, rawan korupsi.. truss berusaha ingin menutupi..",Tata Kelola
yang  di bawah masih nunggu ployek mbg om yang  di atas belum  selesai  bagi bagi jabatan.,Politik
"solusinya pasti turunin kategori standar kemiskinan, pengeluaran kurang dari 50k perminggu dinyatakan ""miskin"". ya kan wok? atau mbg bukan hanya anak sekolah yang menerima tapi masyarakat juga kebagian? atau ngutang lagi sama bank dunia?. sudah saya kasih saran bodoh  tuh, pilih dah.",Anggaran
"porsi mbg yang tadinya mencapai 44% alokasi anggaran pendidikan 2026, yaitu rp 757,8 triliun, kini turun jadi 29% atau setara rp 223,6 triliun. lalu, tunjangan guru dan dosen naik. via",Anggaran
itu  besi dipretelin terus dikiloin. lumayan duitnya buat beli lauk mbg,Lainnya
"""mbg demi mencegah stunting"" katanya",Sasaran Penerima
"ribuan siswa dan warga di kelurahan jakasampurna, menerima manfaat dari program makan bergizi gratis (mbg) yang digelar pada kamis (21/8). kegiatan ini mendapat pengawalan langsung dari jajaran polsek bekasi barat guna memastikan distribusi berjalan aman dan tertib.",Distribusi
yang bikin pintar  generasi muda itu mbg..,Lainnya
cokk bedok ada mbg…..,Lainnya
"aamiin.. tapi jangan sampai doa kita salah sasaran. yang harus kena azab tuh koruptornya, bukan program mirip  mbg yang  niatnya bantu rakyat. lanjutkan mbg, sambil bersihin tangan2 kotornya.",Tata Kelola
semacem stand with ina tapi tidak dukung prabowo? ato stand with prabowo tapi tidak dukung mbg begitu  ya,Politik
"tahi  seharga 300t anggaran mbg tahun depan naik rp300 triliun, sri mulyani tantang industri halal masuk",Anggaran
"buat apa ada mbg? mereka yang  kontrol qcny lah,hha",Tata Kelola
"prioritas nasional mbg kan? lah itu saja  keracunan ratusan orang, jadi apa yang  prioritas? ooh kantong oligarki sama perut pejabat ya prioritas nya.",Politik
tidak mau lagi  saya makan  sayur mbg,Kualitas Pangan
"menurut analisis saya berdasarkan data hingga juli 2025, sekitar 75% kebijakan prabowo-gibran menguntungkan masyarakat, terutama program prioritas seperti makan bergizi gratis (kurangi stunting), swasembada pangan (dukung petani), kenaikan ump, penghapusan utang umkm/nelayan, dan",Politik
mbg oracle of gaming,Lainnya
"apasih yang  dibanggain dari mbg, makan cuma sekali doank, itu juga beracun. dikorupsi iya. dasar program sampah.",Kualitas Pangan
"buzzer mbg korup, najis kamu ngalahin anjing.",Lainnya
"melihat kondisi indonesia saat ini seperti apa ? defisit, utang terus meningkat, anggaran dikonsentrasikan pada program mbg, dan belanja pejabat tapi pertumbuhan ekonomi naik.",Anggaran
"program mbg bikin vibes sekolah makin positif, anak-anak semangat belajar",Sasaran Penerima
konsep mbg yang  real kan memang  implikasinya ke fungsi kognitif. yang patut disalahkan yakni implementasinya yang  ngawur..,Tata Kelola
"liat konten soal minimarket di negara luar sana banyak yang jual protein dalam jenis apapun dan harganya terjangkau jadi makin kesel, instead of that so called ""mbg"" kenapa mereka tidak memikirkan  gimana caranya biar protein dan makanan bergizi (beneran) di sini jadi lebih terjangkau.",Ekonomi
"sama seperti di sppg yang  menangani mbg, saya dengar  tni dari kodim yang  selalu siaga di posko mereka 🤭",Tata Kelola
suka sekali  kepedulian presiden prabowo terhadap mbg lewat hadirnya sppg polri,Politik
kantor staf presiden (ksp) mendorong percepatan penyediaan sarjana penggerak pembangunan indonesia (sppi) untuk sdm pelaksana program makan bergizi gratis (mbg).,Tata Kelola
tidak usah di retreat.. cukup tukarkan saja  jatah mbg ke mensos,Politik
"mbg,,sklh rakyat &amp; kop des merah putih",Politik
"program mbg bantu wujudkan generasi yang tak hanya sehat, tapi juga penuh ide dan inovasi.",Sasaran Penerima
"sumpaahh, makanya anak kelas saya jarang sekali  makan mbg",Kualitas Pangan
"daripada mbg yang tidak jelas &amp; anggaran koperasi merah putih yang tak jelas &amp; yang lainnya, mending dialokasikan ke yang bermanfaat",Anggaran
kemarin bicara  dengan  p3k yang  urus mbg dia bilang harga  seporsi untuk  sd di 8rb &amp; 10rb untuk  smp..edun dapat  makanan  harga  segitu soal belatung kemarin kita  ny berasal dari  salak ada yang  pernah  ngeliat salah belatungan?,Anggaran
"dan apa yang  terjadi di tv dan berita di beberapa tempat, malah tidak kejadian di tempat-tempat ini artinya antara sampelku yang  tidak representatif atau sampel di media yang  tidak representatif, kan? jadi saya pilih  buat nyaritau lebih banyak dapur-dapur mbg lain dan tanya  bagaimana  pengalamannya",Tata Kelola
pelajar keracunan makan bergizi gratis: ironi kebijakan tanpa pengawasan serius,Tata Kelola
"4 hari dikasih mbg, tidak dimakan pisan lebar",Kualitas Pangan
butut sangat  nih pak mbg nya,Kualitas Pangan
punt gapuk mbg . keceblokan ranting jati sisan mbg..🤦‍🤦‍,Lainnya
mbg cuma jadi tahi  masal,Politik
sudah tahu libur sekolah mbg tetap jalan. kelihatan sekali niatnya tak bagus !! .. katanya mau menghemat .. dasar negara tak beres !!,Distribusi
siswa dapat paket mbg siap santap dan makanan kemasan selama libur sekolah,Distribusi
"presiden prabowo kasih harapan lewat aksi, bukan cuma wacana, mbg kesannya beda sekali ",Politik
"makanan nya kan ada di tray nya which is disini tray mbg itu buat alas makanannya, aduh aduh gimana sih",Lainnya
itulah sebabnya sekarang ada mbg.. aliad mbelgedezz,Lainnya
program mbg seperti  inikah yang  selalu  dibangga2kan pak wowo? btapa bobroknya tata kelola mbg. tidak pernah jua belajar dari  pengalaman yang  sdh2 masih  sj terus  brlanjut kasus2 keracunan. apa tunggu dulu hgga jatuh korban nyawa?,Tata Kelola
ikn dan mbg sebabkan kerugian negara ratusan t.,Anggaran
"babinsa koramil 0815/04 puri hadir menyemangati anak-anak tk dalam kegiatan makan bergizi gratis (mbg) di sppg sumolawang, kecamatan puri, jumat (25/07). dengan menu sehat seperti burger ayam, sayur segar, tempe goreng, dan buah jeruk, anak-anak tampak lahap dan ceria.",Distribusi
"hal terlucu tahun ini. 19jt lapngan kerja, mbg, dj akai dan vexana. besok apa lagi? ada saja  negara aljazair ini 🤣",Lainnya
deym tidak butuh program makan bergizi gratis saya butuhnya program 1 rumah ada 1 beomgyu,Lainnya
belum dengar mbg bikin konsentrasi belajar. adanya mbg membuat siswa keracunan. korbannya ratusan. tapi pemerintah denial.,Politik
"bmkg jadi salah satu yang kena efisiensi dari prabowo, imbas dari mbg :"") saya merasa  sekarang berasa lambat sangat  infonya, dulu tuh cepat  dapat  notifikasi",Anggaran
"kamu saja  food estate gagal,mbg amburadul,ya jelas diketawain lah",Politik
"kebanyakan ngurusin mbg dia bg, makanya dongo",Lainnya
"gila ya anjing, ini program tidak pernah ada evaluasi kah anjing? sudah yang keracunan banyak, makanan basi, makanan tidak ada gizi nya, sekarang makanan ada belatung nya. mbg tuh makan belatung gratis? semoga masuk neraka semua, pemerintah anjing",Kualitas Pangan
"makan bergizi gratis, revolusi senyap menuju indonesia maju",Politik
sudah banyak dapur mbg yang tutup bangkrut 🫵,Tata Kelola
ini akibat proyek.. mbg..sekolah rakyat..sekolah unggulan..gaji direksi danantara ..yg notabene tidak punya usaha apa2.. bikin proyek dari  keuntungan bumn..,Anggaran
"enak yaa sementara  mbg 15k pakai  belatung !! jadi presiden yang  smart dong , jangan cuma  kasih wacana mensejahterakan rakyat! duit rakyat dipakai u/ bersenang2 , rakyat dijdkan budak u/ menghidupi kelian semua . shame one you kabinet omon2 !!",Anggaran
sudah jelas hangusnya di program mbg buktinya banyak yang  keracunan atau makanan jauh daei standar gizi,Kualitas Pangan
"jadi ingat  kemarin saya mau cerita tentang  mbg di sekolah deket rumah wkwkwkwk. ini lucu dan miris menurut saya jadi tetanggaku itu jualan di kantin suatu sekolah, kalian tahu tidak apa yang  di lakuin beberapa bocah sma ini pas dapat  mbg? lauknya dituner gorengan bikinan beliau hal ini",Kualitas Pangan
trio mbg,Lainnya
"jangan kan program mbg untuk  program blt yang  berupa beras 20kg kemarin  saja kami yang  menerima mengelus dada dan menahan tangis karena kualitas beras yang  tak layak kita makan bau apek, kasar, menguning dan rasanya hambar.. begini pemerintah memberi makan ke rakyatnya, miris",Kualitas Pangan
kesehatan &amp; keselamatan siswa pemerima mbg bukan sekedar statistik. mereka adalah manusia,Kualitas Pangan
"bohong + aneh, yang buat konsentrasi + fokus belajar naik bukannya keadaan sekitar yang mendukung ya? kalaupun anaknya sudah dapat itu mbg, tapi kalau belajar area sekitarnya berisik + ramai apa bisa fokus &amp; konsentrasi?",Sasaran Penerima
"mending program mbg sontoloyo ini distop deh. alihkan dananya untuk  program beasiswa. tambah  gizi kagak, bertengkar  iya.",Anggaran
"kemarin berita pmt untuk balita dan ibu hamil 'dikorup' ygmana komposisinya banyakan tepung dan gula, berita2 keracunan makanan mbg dsb. negara tidak memberikan jaminan hidup aman dan layak, tidak menyediakan 'kesehatan' juga 'pendidikan', negara anti-intelektualitas, korup to the maxx",Tata Kelola
